,id,frase,emotion
117,354,"
Encontrando Força na Fraqueza


                                    ""Pelo que sinto prazer nas fraquezas, nas injúrias, nas necessidades, nas perseguições, nas angústias, por amor de Cristo. Porque, quando sou fraco, então, é que sou forte."" (IICo 12. 10)

""Aqui está o segredo para experimentar a suficiência de Deus: chegar ao fim de nós mesmos e dos nossos recursos. Quando chegamos a esse ponto paramos de pedir a compaixão dos outros pela nossa situação ou pelo tratamento que recebemos; pois reconhecemos nas circunstâncias as próprias condições de benção, e nos voltamos delas para Deus. Vemos nelas uma oportunidade para lançar mão das suas promessas.""
- A.B. Simpson

George Matheson, o bem conhecido pregador cego da Escócia, disse certa vez:

""Meu Deus, eu nunca te agradeci por meu espinho. Muitas vezes te agradeci por minhas rosas, mas nem uma vez por meu espinho. Sempre sonhei com um mundo onde obterei uma compensação pela minha cruz; mas nunca pensei em minha cruz como sendo, ela mesma, uma glória presente.""

Que a cada dia Deus possa nos ensinar a grandeza desse versículo. É nas tribulações que nós devemos sorrir, por que assim como as pessoas do mundo, nós podemos passar por qualquer coisa mais com uma única e maravilhosa diferença, com Deus ao nosso lado. A cada passo que damos Ele está a frente, nos mostrando o caminho.

""Ensina-me a glória da minha cruz; ensina-me o valor do meu espinho. Mostra-me que é pela vereda da dor que tenho subido a Ti. Mostra-me que as lágrimas formam na minha vida um arco-íris.""

Que Deus abençoe seu dia, seja o que for que você esteja passando, lembre-se que Ele está aí com você. ""Porque, quando sou fraco, então, é que sou forte.""

(Bruna Graciela)
(De Joelhos Devocionais)                                


",otimismo
118,445,"
Saudade Leve e Tranquila


                                    Até breve, meu amigo! É assim que quero encarar essa sua viagem. Quero ter a consciência que vai passar rápido, que você vai estar feliz e que tudo vai correr da melhor forma. 

Essa sua ida para o exterior vai enriquecer muito você, vai abrir seus horizontes, sabe? Na verdade, só encontro coisa positiva nessa sua opção. Estou torcendo para que a saudade seja leve, tranquila e para que você volte logo! Boa viagem, meu bom amigo! Abraço.                                


",saudades
119,15,Bendito seja cada amanhecer em que olho pro lado e vejo você.,apaixonadas
120,215,"
Saudades Suas, Sogro-Pai


                                    Seria bom demais se você vivesse perto de nós, querido sogro! Por vezes fico lembrando as coisas valiosas que você compartilha com quem tem o privilégio de o escutar. 

Você é o melhor dos sogros; o sogro exemplar, um segundo pai. Aprendi muito com você, com sua experiência, com sua humildade. Gosto muito de você! Até breve.                                


",saudades
121,374,"Sou grata e sempre serei a você, meu amor e eterno namorado. Eu lhe agradeço por cuidar de mim com tanto carinho e dedicação.",marcantes
122,130,"
O Poder da sua Bondade, Pastor

 


                                    Você vai ser sempre uma das pessoas que jamais vou esquecer. Agradeço por tudo, Pastor! Por vezes nem tenho palavras para demonstrar minha gratidão por todas as coisas maravilhosas que você me proporcionou. 

Sinto que meu reconhecimento nunca será suficiente. É que sua bondade, sua força, sua verdade é poderosa demais. Assim é belo conhecer a palavra do Senhor! Agradeço – vou agradecer todos os dias!                                


",agradecimento
123,123,O homem só é verdadeiramente grande quando animado de um ideal superior a ele mesmo.,otimismo
124,134,"Eu nunca imaginei que a melhor felicidade acontece junto da loucura. Amigos doidos, vocês são tudo para mim!",marcantes
125,84,"
Enquanto espero você voltar, morro de saudades


                                    Desde que não tenho você diariamente ao meu lado, desde que você foi para longe, os dias e as noites se tornaram insuportavelmente longos e vazios. 

Acordar é penoso e adormecer uma agradável pausa das terríveis saudades, e uma esperança de toda a noite poder sonhar com você, meu amor, minha namorada linda!

Todos os dias morro um pouco nesta saudade que sinto de você, e apenas sobrevivo graças às memórias que juntos construímos, e sonhando com o dia em que vou apertar você nos meus braços novamente.

E sorrio quando penso que estes dias de separação se estão esgotando, que logo logo você estará de volta, que logo logo vou poder tomar você nos meus braços, lhe dar um ou mil beijos, e a ver sorrir.

Mas que esse logo chegue rápido, pois sinto que aos poucos morro de saudades, aos poucos me afundo no vazio da sua ausência!                                


",saudades
126,127,"
Que seu aniversário traga muita alegria, pai


                                    Hoje é o seu dia, querido pai, 
e só posso pensar que sou a
filha mais sortuda do mundo 
por tê-lo na minha vida!

Que seu aniversário traga toda
a felicidade que você merece.

Que neste novo ano encontre
muito sucesso, paz e amor nos
seus dias e que possamos estar
sempre juntinhos!

Amo muito você, pai!

Tenha um ótimo aniversário!                                


",pai
127,135,A honestidade nunca sai de moda!,autoajuda
128,20,"Ensina-me, Senhor, o Teu caminho, e andarei na Tua verdade; une o meu coração ao temor do Teu nome. (Salmo 86:11)",religiosas
129,142,"
Gratidão e Reconhecimento


                                    Uma vida não é suficiente para agradecer todas as mudanças, todas as maravilhas e todas as forças que você me ajudou a encontrar, querido pastor! 

Na verdade, eu sei que você não fica praticando o bem à espera de reconhecimento, de gratidão, mas é o mínimo que posso fazer para manifestar meu carinho e admiração pela pessoa extraordinária que você é! Mil agradecimentos.                                


",agradecimento
130,431,"
Palavras de agradecimento para uma pessoa especial


                                    Agradecer é pouco comparado com tudo que você já fez por mim. Por isso, quero estimar esta amizade que nos une e retribuir o carinho que você faz questão de demonstrar dia após dia.

Nunca é demais lembrar que você é uma pessoa muito especial. É uma bênção sentir que com o passar do tempo estamos cada vez mais unidos. 


",agradecimento
131,77,"Algumas pessoas surgem em nossas vidas como uma benção, outras como lição.",reflexao
132,23,"Minha meta é dez, nove e meio nem rola.",positivas
133,106,"
Quero estar contigo de novo


                                    Os sentimentos nos enganam. Muitas vezes, tomamos atitudes impensadas e disparamos palavras que não queremos dizer tomados apenas pela emoção do momento. Foi o que aconteceu com a gente. Não podemos destruir tudo o que construímos por causa de algo que sabemos que podemos resolver.

Eu sinto muito a sua falta, e quero estar de novo contigo. Agora que algum tempo já se passou, que a poeira já baixou, que já acalmamos os ânimos, precisamos conversar. Nós sabemos que nos amamos, não vamos desperdiçar este sentimento tão raro de encontrar.

Se nos magoamos com palavras duras, o tempo já tratou de curar. Agora, pelo menos em mim, só ficou amor. E se não sinto nenhuma cicatriz profunda, é porque sei que o amor que sinto por você me curou, e me ajudou a ultrapassar tudo que passou.

Quero estar contigo, preciso estar contigo. Quero você nos meus braços outra vez! O que passou, passou. Agora, cabe a nós dois sermos maduros o suficiente para não deixar que isto que repita de novo.

Te amo e preciso de você aqui!                                


",amor
134,34,"Se pedires minha vida, eu te darei sorrindo. Se pedires que eu vá embora, para sempre partirei. Mas não me peças para te esquecer, pois jamais te esquecerei.",marcantes
135,420,Eu acredito em você e na sua capacidade porque conheço o seu esforço e a sua motivação. Não desista!,reflexao
136,111,"
Uma pequena homenagem para você, pai


                                    Ser pai nem sempre é fácil, pois até as melhores coisas da vida às vezes são complicadas. Mas há pais que fazem tudo parecer fácil e simples por serem tão perfeitos, e o melhor entre os melhores é você, papai. 

Sempre amigo, sempre comigo, hoje sei que tive muita sorte por crescer com um pai como você. Esta pequena homenagem é para você, para agradecer por tudo e dizer que eu amo muito você!                                


",pai
137,25,"Ame seus pais, sua vida e seus amigos. Seus pais, porque são únicos. Sua vida, porque é curta demais. Seus amigos, porque são raros.",amor
138,60,"O que se faz com o coração, nunca é obrigação.",autoajuda
139,237,"
Seremos juntos uma família feliz


                                    Meu amor, hoje nosso bebê falou comigo. Ele não disse qualquer palavra, mas a forma como o senti na barriga, transmitiu para mim uma quantidade infinita de sentimentos. 

Não tenho dúvidas que nosso filho se sente muito feliz, pois tem todo o carinho da mãe e o amor de um pai que está sempre do nosso lado. Não vejo a hora de ter este tesouro nos meus braços e sermos todos juntos uma família feliz. 


",pai
140,107,"Os jovens desejam: amor, dinheiro e saúde. Um dia, porém, dirão: saúde, dinheiro e amor.",romanticas
141,99,"Além de grandes amigos, vocês são a companhia perfeita para terminar este ano em grande estilo! Hoje vamos arrasar, pessoal!",legais
142,1,"Só quem já perdeu na vida sabe o que é ganhar, porque encontrou na derrota o motivo para lutar.",motivacao
143,27,"Nunca deixe de lutar por medo de errar ou de se machucar. As feridas com o tempo se curam, mas as oportunidades não voltam.",inspiradoras
144,20,"Pois a sua ira só dura um instante,
mas o seu favor dura a vida toda;
o choro pode persistir uma noite,
mas de manhã irrompe a alegria.",bonitas
145,212,"Você só vai descobrir novos caminhos quando mudar a direção.

 ",autoajuda
146,129,Cultive o amor por onde você for.,autoajuda
147,72,"Gosto das pessoas simples, que falam pouco e acabam dizendo tudo.",legais
148,395,"Meu amor por você é tão grande que não enxergo nenhum dos seus defeitos, apenas qualidades. Tudo em você me atrai, inclusive as mais encobertas particularidades.",romanticas
149,60,O estudo do belo é um combate em que o artista grita de pavor antes de ser vencido.,bonitas
150,186,"Os momentos mais difíceis, aqueles que nos trazem os maiores desafios, são apenas pequenos intervalos entre alturas de enorme felicidade.",otimismo
151,21,Caiu? Levanta. Terminou? Recomeça. E para todas as outras coisas... sorria.,legais
152,160,"Enquanto a esperança residir no meu coração, nada nem ninguém me impedirá de sonhar.",otimismo
153,78,"Se, apesar de tudo, os homens não conseguem fazer com que a história tenha significado, eles podem sempre agir de uma maneira que faça suas vidas terem um.",otimismo
