,0
54,"
Uma homenagem para todas as Mães guerreiras


                                    Em cada Mãe há um coração poderoso, uma força de guerreira, um amor que perdura além da vida. 

Em cada mãe se reproduz o milagre da vida, a grandeza da criação, e a cada uma devemos um agradecimento e muita reverência. 

Pois nos seus braços descansou o futuro do mundo, e no seu colo se curaram muitas tristezas. Não há nada nem ninguém que se iguale a uma mãe, nem há amor que se compare ao seu. 

Para todas as mães um beijo de parabéns por serem tão fortes, maravilhosas e inspiradoras. E um sincero agradecimento por tudo! 

Feliz Dia para todas as Mães guerreiras, hoje, e todos os outros dias, pois delas são todos sem exceção!                                


"
55,"
Vossa incansável dedicação


                                    Queridos pais, todo o seu esforço e trabalho comigo não foram em vão. Posso nem sempre conseguir demonstrar, mas a gratidão que tenho por tudo que vocês me deram não tem limites.

Foi com muita dedicação e amor que incutiram em meu coração sábias palavras. Foi com muito suor que trabalharam para que sempre tivesse o necessário para viver. Eu amo vocês de um jeito que nem posso explicar. Agradeço muito por tudo o que representam para mim!                                


"
56,"
Muito Obrigado


                                    Agradeço a você,
Por ser uma pessoa especial.
Agradeço a você,
Por estar sempre levantando o meu astral.
Agradeço a você,
Pelo seu sorriso, por ser uma pessoa linda.
Agradeço a você,
Pelo apoio nas horas difíceis.
Agradeço a você,
Por me ouvir quando eu mais precisava
Desabafar.
Agradeço a você,
Que me fez acreditar que posso ser capaz,
Quando eu já estava desistindo,
Agradeço o seu olhar que para mim é luz.
Simplesmente... Muito Obrigado!                                


"
57,"
Minha mãe, obrigado por ter me acolhido


                                    Minha mãe, queria eu que existissem mais e melhores palavras para que pudesse com maior justiça lhe agradecer e prestar a devida homenagem. Mãe, você não me trouxe ao mundo, mas a você eu devo tudo, e julgo que até a própria vida. Pois se não tivesse sido resgatado pelo seu coração de tamanho e generosidade infinitas, talvez eu não estivesse aqui, e se estivesse noutro lugar, certamente não seria tão feliz.

Minha mãe, diariamente você faz com que eu esqueça que é minha mãe adotiva, e esse é o seu maior ato de amor. Obrigado! Eu te amo!                                


"
58,"
Luz da Igreja


                                    Querido Pastor, você é o grande responsável pela felicidade que reside em cada membro de nossa comunidade! Seus ensinamentos, seu jeito de transmitir a palavra do Senhor são bênçãos para todos nós. 

Sinto que você faz parte desta igreja há anos! Quero agradecer em nome de toda congregação por todas as maravilhas que você nos presenteia, nos oferece. Quero agradecer a Deus por ter colocado você em nosso caminho!                                


"
59,"
Gratidão a vocês que me trouxeram até aqui


                                    É com muita alegria que, no dia da minha formatura, quero agradecer a todos que me trouxeram até aqui. 

Agradeço à minha família pelo apoio de sempre e por me darem tudo que eu precisava para estudar. Agora, irei em busca dos meus sonhos e vocês são parte disso.

Também agradeço aos meus amigos, que estiveram sempre ao meu lado e fizeram esta caminhada ser ainda mais divertida.

Agora, é um momento de celebração e de olhar para o futuro. Vou correr atrás do que eu quero com muita dedicação.

Gratidão!                                


"
60,"
Até um Dia, Meu Querido


                                    Hoje é seu dia! As pessoas inesquecíveis nunca desaparecem. Você, meu sogro, é alguém que jamais vai embora. Infelizmente seu corpo partiu! Uma parte de você se foi, contudo o mais importante continua presente. 

As memórias são o melhor que existe. É nas lembranças que vivem os quem amamos e os que nos amam. É aí que você vive. Você é todos os imortais! Até um dia, meu sogro!                                


"
61,"
Para todos um Feliz Dia do Homem


                                    Feliz Dia do Homem! Para todos sem exceção eu desejo um dia especial lembrando que todos têm importância e são especiais. 

Esta data é dedicada a eles, e o momento ideal para prestarmos homenagem aos nossos pais, amigos, irmãos e demais. 

Então para todos os homens que vivem nos nossos corações, um agradecimento e um beijo cheio de carinho.                                


"
62,"
Horemos pela vida do nosso Senhor nesta Sexta-feira Santa


                                    Hoje é um dia de honrar a vida de Jesus Cristo. Devemos orar por Ele que deu a vida por todos nós.

Não podemos esquecer o verdadeiro significado deste dia tão importante. Hoje, oro para agradecer por tudo que tenho e sei que não teria nada se não fosse por Ele.

Quero estar em companhia da família e de Deus e orar em agradecimento. Vamos permitir que a palavra divina entre em nós e renove nossas crenças.

Feliz Sexta-feira Santa à todos e que seja um dia de muita fé.                                


"
63,"
Uma amizade sem fim


                                    A vida só faz sentido se tivermos acompanhados de pessoas que nos querem ver felizes. Você tem contribuído para que todos os dias eu tenha mais uma razão para sorrir e isso é algo que não se encontra em qualquer parte do mundo. 

Sempre que precisei da sua ajuda, você se mostrou pronto a estender sua mão. Quando eu quis chorar, você deu seu ombro amigo e ouviu meus desabafos. Que mais eu poderia pedir, se você sempre foi tudo o que eu precisei, meu amigo?

Sinto a cada dia que passa que nossa amizade foi feita para ser eterna. Quero retribuir cada gesto seu, por dar meu melhor e ser leal a esta união. Você é um irmão para mim, que eu escolhi para partilhar os momentos mais importantes da minha vida. Sim, nossa amizade é um verdadeiro tesouro e eu jamais vou querer perder você. 


"
64,"
Graças a Deus, mais um ano de vida


                                    Deus é a fonte da vida. É através da sua força e do seu poder que temos a oportunidade de desfrutar das pequenas bênçãos de cada dia. E hoje que completo mais um ano de existência quero agradecer muito ao Pai por todas as conquistas e conquistas alcançadas durante esses doze meses.

Tenho Deus no meu coração porque confio que a felicidade é alcançada seguindo suas orientações. Peço saúde, força para enfrentar cada adversidade e que possa continuar vivendo mais anos junto das pessoas que mais amo.                                


"
65,"
Muita gratidão por tudo que meus pais fazem por mim


                                    Meus amados pais. Hoje escrevo essa mensagem para agradecer por tudo que fizeram e ainda fazem por mim. Obrigado por me ensinarem a caminhar e assim poder seguir meus próprios passos. Pela educação que me deram e por sempre estarem ao meu lado, tanto nas alegrias como nos momentos difíceis. 

Posso ter o nariz de um, ou os olhos do outro, mas meu caráter, meus valores e minha felicidade devo aos dois igualmente.

Já me consideraria uma pessoa afortunada se tivesse somente um de vocês em minha vida, mas ter vocês dois, ainda mais como pai e mãe, faz de mim uma pessoa abençoada.

Obrigado por tudo, de coração. Amo muito vocês!                                


"
66,"
Trabalhar com você, cliente, é uma alegria diária

 


                                    Obrigado, estimado cliente, pela oportunidade de trabalharmos juntos em um projeto tão incrível. Agradecemos pela confiança de sempre.

Esperamos continuar com esta parceria por muito tempo ainda, porque sentimos que estamos fazendo uma grande diferença. Trabalhar ao seu lado é uma alegria diária.

Obrigado, cliente, e que este excelente trabalho siga firme e forte para que possamos alcançar novos objetivos.                                


"
67,"
Uma formatura alcançada com o apoio de todos vocês


                                    Quando chegamos ao final de uma longa caminhada é normal olharmos para trás e lembrarmos as decepções e as dificuldades, mas principalmente os momentos em que as superamos e quem esteve ao nosso lado quando duvidávamos de tudo.

Agora que consegui realizar este sonho da minha formatura quero agradecer a todos os que se cruzaram comigo neste percurso. Vocês fazem parte desta vitória que foi alcançada com muito esforço. Acreditem que jamais esquecerei que esta felicidade só foi possível porque tive sempre comigo as melhores pessoas do mundo!                                


"
