,0
191,"
Um Amor Irresistível

 


                                    Eu quando gosto, gosto de verdade! Quando amo, amo intensamente. Talvez por esse motivo ainda ame você. Não tenho medo de compartilhar meus sentimentos com você. 

Apesar da incerteza do seu interesse em mim, nada me impede de gritar bem alto o quanto meu coração quer o seu. É que ainda não acredito que nossa história terminou, sabe? É impossível! 

Eu sei que existe amor, eu sinto! Por favor, vamos dar uma chance para nossa história. Vamos virar página e continuar escrevendo nosso livro. Não desista de mim; não desista de ser feliz!                                


"
192,"
A Nossa História de Amor 


                                    Nossa história teve um início muito promissor, um desenrolar maravilhoso, mas agora é hora de aceitar o final! Não dá mais para continuar junto. É difícil manter uma relação amorosa, principalmente uma assim como a nossa, à distância. 

Sinto que o amor esmoreceu, o sentimento acabou por fugir entre os nossos dedos. Escapou! Deixei de sentir que você me ama, sabe? Mas eu entendo. Juro que entendo! Fique bem e seja feliz, porque você merece! Beijo com carinho!                                


"
193,"
Nesta data especial, lembro de você que partiu


                                    É impossível não lembrar de você nesta data especial. Hoje você estaria completando mais um ano de vida e a saudade veio mais forte do que nunca.

É estranho não ter mais você aqui. Se estivesse, iríamos comemorar tanto. Faria um brinde ao seu novo ano e lhe abraçaria muito forte para desejar um feliz aniversário.

Espero que possa me ouvir de alguma forma e que sinta todo o amor que estou enviando para você. Esteja onde estiver, desejo um feliz aniversário!                                


"
194,"
O sentido da minha vida é você


                                    O sentido da vida se resume a três coisas: Sonhar, lutar e amar.

Sonho com você, mesmo sem teu amor...
Eu te amo como nunca amei nenhuma outra pessoa...
A Amo mais que minha própria vida...
Luto por seu amor, mesmo sabendo que é impossível...
Logo o sentido da minha vida é você.                                


"
195,"
A dor de viver um amor impossível

 


                                    Viver um amor que não se pode concretizar, que por algum ou muitos motivos é impossível, representa uma terrível dor. O coração quebra e às vezes até os piores sentimentos se apoderam de nós. 

Mas não se desespere, pois é verdade o que dizem, e nada como o tempo para curar uma dor de amor. Se esse amor é impossível talvez exista uma razão para isso, talvez o verdadeiro amor que você deve viver ainda esteja para vir, e esta situação sirva apenas de teste ou preparação. 

Eu sei que dói, que custa aceitar que não podemos ficar com essa pessoa a quem amamos tanto, mas deve pensar que algo melhor está para chegar. Além que um amor impossível será para sempre um amor que jamais esquecerá, e que com o tempo aprenderá a olhar com certo carinho.                                


"
196,"
Natal de Paz


                                    Este é um momento de paz, onde todas as pessoas se abraçam, se entendem, se cumprimentam e buscam novos sonhos, para tentarem ser felizes de verdade. 

Neste momento onde Deus se faz presente em cada oração, cada família, em todos os lares, eu também gostaria de expressar o meu carinho por você.

Quero desejar que os seus passos estejam sempre amparados pelos querubins e arcanjos que têm a missão de caminhar com você. Que segurem firme em suas mãos, para que os seus pés nunca venham a tropeçar no meio do caminho.

Que neste Natal você possa sentir a presença de Deus, da paz, do amor e do perdão. Feliz Natal, na paz de Deus, que pode todas as coisas; pois, para o Senhor nada é impossível! Desejo que você realize os seus ideais.                                


"
197,"
Não Existe Missão Impossível


                                    Que conquista! Que alegria, minha filha. Eu sei o quanto você lutou para realizar esse sonho que sempre residiu em seu coração. Finalmente, você alcançou essa miragem tão desejada! 

Isso é a prova que o empenho e a capacidade de lutar sem nunca desistir são a arma de qualquer sonhador. Sinto uma grande felicidade por sua missão estar cumprida! Continue caminhando nessa estrada do sucesso e do amor. Beijo, filha!                                


"
198,"
Deus e você


                                    Só Deus pode criar, mas
você pode valorizar o que Ele criou.
Só Deus pode dar a vida, mas
você pode transmiti-la e respeita-la.

Só Deus pode dar a saúde, mas
você pode orientar e guiar.
Só Deus pode dar a fé, mas
você pode dar o seu testemunho.

Só Deus pode infundir esperança, mas
você pode restituir a confiança ao irmão.
Só Deus pode dar o amor, mas
você pode ensinar o seu irmão a amar.

Só Deus pode dar a paz, mas
você pode semear a união.
Só Deus pode dar a alegria, mas
você pode sorrir a todos.

Só Deus pode dar a força, mas
você pode apoiar quem desanimou.
Só Deus é o caminho, mas
você pode indica-lo aos outros.

Só Deus é a luz, mas você pode
fazê-la brilhar aos olhos dos seus irmãos.
Só Deus é a vida, mas você pode
restituir aos outros o desejo de viver.

Só Deus pode fazer milagres, mas
você pode ser aquele que trouxe
os cinco pães e os dois peixes.

Só Deus pode fazer o que parece
impossível, mas você pode fazer o possível.
Só Deus se basta a si mesmo, mas
ele preferiu contar com você.                                


"
199,"
O amor que escolhemos viver


                                    Não é difícil falar em amor, quando temos um namorado perfeito ao nosso lado. Você me fez descobrir o poder desse forte sentimento, tem provado, a cada dia que passa, que vale a pena lutarmos por ele e eu sou uma mulher feliz e grata por tudo que você me faz sentir.

Nem sempre foi fácil este caminho que nos trouxe aqui. Juntos somos sempre mais fortes e unidos é impossível que alguém caia sem se conseguir levantar. Mas tudo na vida tem seus altos e baixos. Um relacionamento de verdadeiro amor não é um em que não existam problemas, mas sim aquele em que os dois aprendem a superá-los com paciência e muita dedicação.

Sinto que cada momento vivido a seu lado faz com que eu me apaixone ainda mais por você. E eu quero continuar tendo você por perto, hoje e sempre, enquanto eu respirar. O seu nome estará eternamente gravado no meu coração. 


"
200,"
Você é uma amiga muito especial


                                    Quanto tempo já faz que nós nos conhecemos; meus olhos enchem-se de lágrimas quando lembro dos momentos felizes que juntas desfrutamos. Lembra-se do dia em que sorríamos juntas como duas crianças contagiadas pela alegria do momento, pela emoção de ter uma a outra?

Quanto por mim você já fez, e eu nem sequer agradeci? Quantas lágrimas você derramou, e eu nem sequer as enxuguei? Quantas vezes você chamou meu nome, mas eu não quis ouvir? Quantos sorrisos você me lançou e eu fingia não serem para mim e ignorei?

Em muitos pedaços parti seu coração, e nem se quer me ofereci para juntá-los. Em todos os momentos da minha vida você foi minha amiga, meu pai, minha mãe, minha irmã e conselheira, e eu não soube dar o valor merecido.

Agora que estou sem você, vejo quanto é importante para mim. O que eu precisaria fazer para lhe agradecer e me perdoar? Seria pouco lhe dar o mundo, talvez o mar, a minha vida... Não, talvez a felicidade plena. Ainda assim, seria pouco demais perto do que merece.

Eu sei que lhe dar tudo isso seria impossível. Portanto, o que tenho a lhe oferecer em forma de agradecimento, é todo meu amor sincero, o meu sorriso verdadeiro, e dizer que quando precisar de alguém chame por mim novamente. Eu virei com toda ternura do mundo para lhe dar a minha vida se for possível. 

Muito obrigada! Amo você mais do que tudo nesse mundo. Você é meu mundo, minha vida!                                


"
201,"
A tristeza de viver um amor não correspondido


                                    É muito cruel termos alguém que é muito especial, alguém que desejamos que fique ao nosso lado a toda hora, e percebermos que precisamos ignorar essa pessoa porque ela não corresponde aos nossos sentimentos.

É duro porque não podemos esquecer quem amamos de um dia para o outro. É difícil e parece uma traição ao nosso coração. Mas temos que aprender a conviver com essa realidade, por mais que nos custe, e tentar deixar para trás aquilo que já não nos traz felicidade.                                


"
202,"
Dizer adeus a um amor impossível


                                    Certos amores se tornam impossíveis quando chega o momento em que desistimos de lutar. Às vezes acabamos por renunciar ao que nosso coração sente para não sofrermos mais. É tudo uma questão de nossos sentimentos não serem correspondidos.

Talvez tenha chegado a hora de abaixar os braços e ser mais realista, embora custe deixar para trás sonhos que durante muito tempo alimentei. Eu quero ser feliz e encontrar motivos para sorrir. Cada vez tenho mais certeza que só o conseguirei longe de você.                                


"
203,"
Eu prometo


                                    Com o tempo aprendi que amar qualquer um ama. O amor é um sentimento que nasce independente da nossa vontade, é impossível de controlar. Mas o mesmo não acontece com o que fazemos com esse sentimento, pois aí toma posse a nossa independência e se mostra nosso caráter. 

Então, meu amor, eu decidi não lhe prometer o mundo possível e o impossível, ou apenas que vou amar você até ao fim dos meus dias. O que eu lhe prometo é que enquanto seu coração quiser o meu, vou saber respeitar, cuidar, me interessar, estar presente, enfim, que vou saber amar você com A grande de Amor Altruísta. 

Eu prometo a você que seremos uma equipe, que olharemos na mesma direção, que traçaremos o mesmo trilho. Mas que você será livre para ficar, para partir, pois quem ama quer a felicidade da pessoa amada, e eu amo você e quero apenas que seja feliz!                                


"
204,"
A Janela com Vista para Paz


                                    A felicidade depende da paz que encontramos dentro de cada um de nós. Não temos como fugir da tristeza, da amargura, da ansiedade. 

É impossível fugir; a solução é batalhar até alcançarmos a paz interior. Só aí conseguimos de verdade plantar o bem em qualquer lugar. Só aí os sorrisos são honestos. 

Temos de ser fortes e capazes de encontrar uma saída para o que é negativo e uma janela com vista para o amor. Essa janela está dentro de nós!                                


"
205,40 frases para casais apaixonados se inspirarem e declararem seu amor
206,Declaração de amor: dicas de como se declarar à pessoa que você gosta
207,"
Nunca se esquece um pai


                                    Já passou algum tempo desde que você partiu da minha vida, mas as saudades permanecem iguais, como se tudo tivesse acontecido ontem. Perder um pai é uma dor impossível de apagar. Apenas aprendemos a conviver diariamente com ela.

Todos os dias lembro palavras que você me disse, momentos maravilhosos que vivemos e segredos que eu contei para você. Meu querido pai, foi um orgulho crescer recebendo todo seu amor! 


"
208,"
O Amor não é só Sentimento


                                    Nossa história terá de ser diferente! Não tem como ser de outro jeito. Somos primos! E não importa o tamanho do nosso sentimento, porque nunca vai dar certo. 

Seremos amigos para sempre; seremos para sempre uma família. Por favor, entenda que não dá! O amor não é só sentimento, não depende só do querer, do desejo. 

O amor também é permissão e a vida nos colocou um grande desafio nas mãos. Não será fácil, mas temos de ser fortes e superar todas as nossas fraquezas. Uma história de amor entre nós é impossível. Eu sinto muito, primo! Beijo.                                


"
209,"
Amar de Novo


                                    Nossa história terminou na hora que assumimos o verdadeiro sentimento que tínhamos um pelo outro! E agora é impossível amar você de novo. Acabou, terminou! Não tem como tentar, como lutar por algo em que não acredito. 

Somos e seremos sempre ex-namorados! Sim, porque muita coisa foi falada, muitos atos foram consumados; coisas que impossibilitam qualquer continuidade para nossa ligação. Seja feliz, mas com outra pessoa!                                


"
210,"
A Alegria na Tristeza

 


                                    O título desse texto na verdade não é meu, e sim de um poema do uruguaio Mario Benedetti. No original, chama-se ""Alegría de la tristeza"" e está no livro ""La vida ese paréntesis"" que, até onde sei, permanece inédito no Brasil.

O poema diz que a gente pode entristecer-se por vários motivos ou por nenhum motivo aparente, a tristeza pode ser por nós mesmos ou pelas dores do mundo, pode advir de uma palavra ou de um gesto, mas que ela sempre aparece e devemos nos aprontar para recebê-la, porque existe uma alegria inesperada na tristeza, que vem do fato de ainda conseguirmos senti-la.

Pode parecer confuso mas é um alento. Olhe para o lado: estamos vivendo numa era em que pessoas matam em briga de trânsito, matam por um boné, matam para se divertir. Além disso, as pessoas estão sem dinheiro. Quem tem emprego, segura. Quem não tem, procura. Os que possuem um amor desconfiam até da própria sombra, já que há muita oferta de sexo no mercado. E a gente corre pra caramba, é escravo do relógio, não consegue mais ficar deitado numa rede, lendo um livro, ouvindo música. Há tanta coisa pra fazer que resta pouco tempo pra sentir.

Por isso, qualquer sentimento é bem-vindo, mesmo que não seja uma euforia, um gozo, um entusiasmo, mesmo que seja uma melancolia. Sentir é um verbo que se conjuga para dentro, ao contrário do fazer, que é conjugado pra fora.

Sentir alimenta, sentir ensina, sentir aquieta. Fazer é muito barulhento.

Sentir é um retiro, fazer é uma festa. O sentir não pode ser escutado, apenas auscultado. Sentir e fazer, ambos são necessários, mas só o fazer rende grana, contatos, diplomas, convites, aquisições. Até parece que sentir não serve para subir na vida.

Uma pessoa triste é evitada. Não cabe no mundo da propaganda dos cremes dentais, dos pagodes, dos carnavais. Tristeza parece praga, lepra, doença contagiosa, um estacionamento proibido. Ok, tristeza não faz realmente bem pra saúde, mas a introspecção é um recuo providencial, pois é quando silenciamos que melhor conversamos com nossos botões. E dessa conversa sai luz, lições, sinais, e a tristeza acaba saindo também, dando espaço para uma alegria nova e revitalizada. Triste é não sentir nada.

(Martha Medeiros)                                


"
211,"
Nosso amor foi real, mas é impossível


                                    Às vezes o amor sozinho não basta. Às vezes duas pessoas podem se amar perdidamente, e o namoro simplesmente não funcionar. Nós somos exemplo disso, e hoje é com o coração partido que penso em tudo que poderíamos ter sido. Mas a verdade é que é melhor seguirmos nossas vidas, viver o que é real e nos faz felizes, em vez de ficarmos imaginando. 

Nosso amor foi real e intenso, mas é impossível! Apesar de tudo, para sempre guardarei você em um lugar especial do meu coração.                                


"
212,"
Queria esquecer


                                    Queria esquecer a luz dos seus olhos, 
porque assim eu não sentiria saudade deles.
Queria esquecer o tom da sua voz, o seu jeito 
de falar, esse sorriso lindo que só você tem.
Queria tanto, mas não posso.
Pois o que sinto por você é tão forte,
é impossível de esquecer. 
Mas uma coisa é certa, amo você e muito, 
pois sem você não sei viver.
Mesmo querendo esquecer, 
amo você cada vez mais, hoje mais 
do que ontem e amanhã mais do que nunca!                                


"
213,"
Um Dia Seremos Inseparáveis


                                    Eu sei que você gosta de mim, que quer o melhor para minha vida. Eu sei! E pode ter certeza que vou facilitar qualquer tentativa de aproximação. Mas confesso que sinto uma apreensão quando imagino que você é minha madrasta, sabe? 

Gostaria de pensar de outro jeito, mas parece que o lugar da minha mãe está sendo ocupado. Mas esse é um problema meu, porque não duvido que você só pretenda minha amizade. Tenho certeza que com tempo seremos inseparáveis.                                


"
214,"
Aniversário da minha filha de 5 anos


                                    Minha filha, há cinco anos que você encanta meus dias, há cinco anos que meu coração vive mergulhado em uma emoção e um amor inexplicáveis, e tudo por você. 

Hoje é o seu aniversário, e é impossível não lembrar desse dia mágico em que deixamos de ser uma só para passarmos a ser duas.

Através dos seus olhinhos e do seu coraçãozinho descobri um mundo novo que não pensei que existisse. E apenas desejo continuar a descobrir outros mundos, outras emoções ao seu lado. 

Sou uma mãe feliz, babona e orgulhosa, e não poderia pedir mais nada a Deus. Aliás, tenho é muito pelo que agradecer! 

Agradeço por você, filha, por mim, por esta felicidade sem fim, e a Ele peço apenas que a guarde, a proteja e a oriente sempre! 

Parabéns, meu amor! Hoje o aniversário é seu, mas o presente eu recebi há cinco anos. Eu te amo!                                


"
215,"
Do que adianta viver?


                                    Do que adianta viver sem o seu amor?
Viver sabendo que você ama outro?
Viver mesmo sabendo 
Que cada segundo longe de você, 
Me faz morrer cada vez mais.
Do que adianta viver sofrendo...
Sofrendo por um amor impossível
Sofrendo porque não está ao meu lado.
Viver com a ilusão de que um dia 
Você será minha.
Do que adianta viver 
Se a cada dia a amo mais e mais!
Viver sonhando com seus beijos
E pensando em você 
A cada segundo da minha vida.
Do que adianta viver?
Vivo com a esperança de um dia 
Ter o seu amor,
E enquanto esse dia não chega, 
Vivo a me perguntar:
Do que adianta viver?                                


"
216,"
Não existem amores impossíveis


                                    Nenhum amor pode ser chamado de impossível, pois tudo pode acontecer quando estamos dispostos a lutar por esse sentimento que transcende nossa alma.

Impossível é apenas quando abaixamos os braços ou desistimos de o querer na nossa vida. Até lá, ele pode quebrar barreiras e vencer qualquer obstáculo. Basta acreditarmos, por mais remotas que sejam as possibilidades. 


"
217,"
Uma História de Amizade para Sempre


                                    Temos uma amizade de fazer inveja a qualquer pessoa. Somos amigos, confidentes, cúmplices! E só desejo que nunca percamos esta linda união que aquece nossos corações. E é por isso que jamais seremos outra coisa! 

Não poderemos arriscar uma história diferente entre nós, porque isso poderá danificar o que temos. E jamais me iria perdoar por isso! Gosto muito de você e do que temos, por isso vamos continuar nosso caminho na estrada da amizade!                                


"
