,0
52,"
Meus sentimentos a toda a família


                                    Nesta hora de perda e dor eu quero prestar meus sentimentos a toda a família. Lamento muito que estejam passando por este momento tão difícil, mas espero que encontrem conforto uns nos outros. 

Quem partiu deixa eternas saudades e lindas lembranças que para sempre aquecerão o coração de todos. Tenham força e fé, e confiem que o tempo acabará por aliviar o sofrimento e deixará apenas a saudade.                                


"
53,"
Se houver tristeza, reviva boas lembranças.


                                    A felicidade é construída de bons momentos e é impossível alguém passar a vida inteira sem uma única visita da tristeza. Algumas pessoas são mais convidativas e permitem que a tristeza tome conta completamente das suas vidas, mas também há muita gente que a tratam como uma visita indesejada, e faz sempre o possível para que ele vá logo para outro lado.

Uma ótima forma de expulsar a tristeza da sua vida é relembrando os bons momentos que já foram vividos, pois no mínimo conseguimos retomar boas emoções ao recordarmos que já houve felicidade no passado. Os detalhes chegam e logo conseguimos desabrochar um sorriso, à medida que lembramos as ocasiões felizes, no mínimo esquecemos aquelas que nos deixaram tristes e isso já é um bom começo para acabar com a visita da tristeza.

Sempre que bater um desânimo, foque nas boas lembranças e sinta como foi bom ter vivido tudo isso. Entenda a tristeza como algo passageiro e que quem determina o tempo de permanência é você com uma grande ajuda da sua consciência. Use ao máximo sua memória e reviva algumas situações felizes, até o momento que poderá ser aproveitado novamente no presente.                                


"
54,"
Quando penso em você


                                    Eu te amo, meu amor! Ainda que neste momento não possa dizer isso olhando nos seus olhos. 

Esta distância que nos separa tem sido a causadora de um profundo vazio no meu coração. Sinto tanto a sua falta; sinto tantas saudades suas! 

Mas cada vez que fecho os olhos e penso em tudo o que já vivemos, meu coração bate mais forte e nele se renova a vida e a vontade de esperar por você seja o tempo que for!                                


"
55,"
A saudade faz nascer lágrimas


                                    A saudade é algo que invade o ser
E faz nascer lágrimas.
É um sentimento que faz doer.
A saudade é uma emoção chata de 
Se sentir, mas gostosa também,
Porque é sentindo-a que descobrimos 
As pessoas que realmente gostamos
E que são importantes na nossa vida.
Faz doer porque é como deixar 
Um pedacinho de seu existir distante.
Quando vêm as lágrimas,
É como uma declaração do coração,
Dizendo o quanto você 
Quer aquele alguém pertinho de você.
O lado bom de sentir saudade,
É a intensa felicidade que se sente 
Ao rever seu pedacinho perdido.
Serão então as lágrimas do tempo
Transformadas em sorrisos de emoção.
Seu coração parece querer pular
Para fora de tanta alegria,
Seus olhos brilham, seu corpo se 
Transforma com tanta felicidade.
A saudade é como um desafio aos
Nossos sentimentos, mas por amor
O coração tudo supera e suporta!                                


"
56,"
Enquanto espero que você volte


                                    Enquanto espero por você, esta distância me sufoca impiedosamente. Meu coração bate forte de saudade e a falta que você me faz, traz frio para minha vida. 

Enquanto espero que você volte, mesmo sabendo que não vai demorar, eu percebo o quanto te amo. É por este beijo que tenho guardado. É por este abraço que preciso de te dar. 


"
57,"
Aguentar este vazio


                                    É de longe que nos vemos e são tão raras as vezes que nos tocamos. O nosso amor atravessa meio mundo e supera toda esta distância que nos causa este sofrimento. É só por meio dele que conseguimos persistir, quebrar todas as barreiras e continuamos eternamente unidos. E, por isso, eu acredito tão cegamente nele que prefiro suportar este vazio, do que viver sem você em minha vida.                                


"
58,"
Uma tia apaixonada pelo seu sobrinho


                                    Talvez eu seja uma tia coruja. Completamente apaixonada pelo meu sobrinho, pensando nele a toda hora, sentindo saudade quando passo muito tempo sem o ver, a culpa certamente não é minha, mas dele por ser tão especial. Ele é meu grande tesouro, a razão do meu viver e eu sou capaz de enfrentar o mundo para o proteger.

Nunca pensei ser possível sentir um amor assim, mas estou rendida a este sentimento maravilhoso. Quero muito o melhor para ele, quero que realize todos os seus sonhos e prometo estar ao seu lado dia após dia ajudando para que isso aconteça.                                


"
59,"
Saudades de vocês, queridos amigos


                                    Amigos verdadeiros são raros, preciosidades que pintam nossas vidas com alegres cores, com sorrisos espontâneos e genuína alegria. 

Amigos de verdade deixam uma marca eterna e uma saudade infinita, semelhante à que agora sinto dos meus amigos de verdade, amigos para todas as ocasiões, sem exceção, sem condição ou senão. 

Sinto muitas saudades de todos vocês, queridos amigos! Saudades profundas dos seus abraços sinceros.                                


"
60,"
Eu Amo Viver


                                    Só a vida reflete o melhor do mundo
Só a vida revela o melhor de você
Só a vida é capaz de entender
a linguagem da saudade, do amor, da
verdade.
Só a vida, só a vida.

Pode a terra cair no mar, ou a
lua no sol radiante, mas só a
vida vai permitir que seus 
sonho sejam constante. 
E eu amo
Só a vida, só a vida.                                


"
61,"
Que Deus nos dê a paz


                                    Parece que foi ontem que aqui estivemos, todos que amamos você, para nos despedirmos e levar você para sua última morada, onde esperava um anjo do Senhor para guiar você.

Neste dia de finados lembramos com amor, e ainda muita dor, o dia da sua partida. O dia triste em que você nos deixou. A sua falta é ainda muito sentida por nós. 

Falta você na nossa mesa, falta a sua risada no fim das nossas piadas, falta a sua voz trazendo gargalhadas, falta o seu coração batendo quente perto de nós.

Passe o tempo que passar, a saudade que sentimos e o desejo de ter você por perto nunca vão passar. Você é parte presente das nossas histórias e nossas vidas. 

Mas não podemos e não somos nada contra a vontade Deus. Por isso cabe-nos apenas pedir conforto para nossos corações, paz e muita luz para guiar os nossos caminhos sem você. 

Que Deus nos abençoe e nos dê sabedoria para lidar com a sua dolorosa ausência. E que Ele lhe conceda a mesma paz que você sempre trouxe para as nossas vidas. Amén!                                


"
62,"
Você Nunca Vai Partir


                                    Você partiu cedo demais. Levantou voo deixando saudade no coração de todos. Sinto muito sua falta, querido sogro! Devo dizer que aprendi muito ao longo de todo tempo que compartilhamos experiências, histórias e frases soltas. 

Na verdade, desde cedo reconheci qualidades maravilhosas em sua pessoa. É por isso e muito mais que você nunca vai desaparecer totalmente: seu nome vai sempre viver em minha palavra e memória. Até sempre!                                


"
63,"
Experiência de Vida


                                    A experiência é uma coisa muito interessante. É nos servindo dela que aprendemos grande parte daquilo que sabemos; por ela orientamos, muitas vezes, os nossos passos; com ela evitamos a repetição de dissabores e procuramos aquilo que já sabemos ser bom. A experiência poderia servir para que a nossa vida fosse muito mais previsível e controlável, mais cômoda e segura, livre de problemas. Uma chatice, enfim... Felizmente, a natureza possui aspetos desconcertantes que têm o condão de permitir que, apesar de existir a experiência, a nossa vida seja em cada um dos seus momentos uma aventura louca e sem destino previsível. Um deles é que a experiência que adquirimos numa fase da nossa vida não nos serve de nada quando chegamos à fase seguinte. Apesar da experiência que vamos adquirindo, chegamos, a cada uma das nossas épocas, inexperientes e inseguros como da primeira vez. A vida, na sua magnífica diversidade, vai nos oferecendo constantemente novas situações, para as quais nunca estamos verdadeiramente preparados. Algumas são duras: um fracasso grande, uma doença que veio para ficar, a morte de alguém que nos faz falta... Estas limitações da experiência nos forçam a crescer continuamente; nos mantêm tensos, esforçados. Permitem que tenhamos constantemente objetivos diferentes. Dão colorido à nossa vida. É assim que nos podemos manter de algum modo jovens em qualquer idade. Quem programou este jogo da vida o fez de forma a que ele tivesse sempre interesse.
Subimos de nível, saltamos do material para o espiritual, varia o grau de dificuldade, mudam os adversários e o ambiente - como nos jogos electrônicos... Não somos poupados a sofrimentos, mas nos é dada a possibilidade de reagir e continuar a avançar. Se temos saudade do que ficou atrás, também nos é permitido sonhar com o que está adiante. Se conservamos o sabor de derrotas que tivemos, também planeamos a vitória que se segue. No jogo da vida, as derrotas deixam marcas, as feridas fazem mesmo doer, muitas vezes não recuperamos aquilo que perdemos. Estamos ancorados à realidade e, por isso, para nos divertirmos, para nos sentirmos como aventureiros no meio de tudo isto, temos necessidade de coragem. E de não calarmos aquilo que dentro de nós nos chama a um sonho, clama por aventura, pede para fazermos com a vida qualquer coisa que seja grande. Poderíamos dar ouvidos ao medíocre que quer se instalar em nós. E evitar, por medo e preguiça, as dificuldades, as complicações, o sonho. Mas ""evitar o perigo não é, a longo prazo, tão seguro quanto se expor ao perigo. A vida é uma aventura ousada ou, então, não é nada"".

(Helen Keller)
(Shvoong)                                


"
