,0
66,"
Quero Ter Seu Amor


                                    Meu amor por você nunca vai terminar. Sinto que penso mais em nós dois juntos novamente a cada dia que passa, a cada hora que desaparece. E fico triste. Triste por já não ter seu amor! 

Mas ainda tenho esperança. É que já fomos doidos um pelo outro; já conseguimos honrar a palavra “amor”. É por isso que não acredito que nossa história de amor chegou ao final. Por favor, não desista de nós. Não consigo ser sua ex-namorada! Eu te amo!                                


"
67,"
O amor verdadeiro e eterno









Um amor verdadeiro será sempre eterno; o relacionamento pode até acabar, mas o sentimento jamais desaparece por completo.                                    


"
68,"
Mais do que um dia sonhei


                                    Você é mais do que eu alguma vez sonhei. Eu te amo!                                


"
69,"
Livros, Música e uma História de Amor


                                    Às vezes um livro termina e ficamos com a sensação que ainda ficou algo para contar. Outras vezes é uma canção que acaba cedo demais. Eu sinto isso em relação a nós dois! 

Nossa história é maravilhosa e cheia de coisas para contar. Só espero que você dê mais uma oportunidade para nossa relação. Por favor, meu bem, não desista de mim; não desista de ser feliz! Eu te amo!                                


"
70,"
Uma Promessa de Amor Eterno


                                    Meu coração bate forte por você, meu amor! Sinto que a cada dia nossa ligação se fortalece, e tenho certeza que o mundo inteiro podia estar caindo que nossa história de amor acabaria por sobreviver. 

E isso só acontece porque temos um sentimento raro e eterno. Eu prometo que farei de você a pessoa mais feliz e realizada que o mundo já conheceu! Te amo incondicionalmente e para sempre!                                


"
71,"
Eu sei porque te amo tanto

 


                                    porque sua voz me aborda como
nenhuma outra em algum outro 
tempo me abordou; e porque eu
me sinto sua de um modo novo
de uma forma que nunca sentiu
meu coração; e porque eu e você
temos a vida toda; e porque você
é meu grande amor e sempre será;
e porque mesmo nas brigas unidos
continuamos; e porque aconteça 
o que acontecer, de você eu serei
eterna e onde bate mais forte no
seu peito eu construirei minha casa  


"
72,"
Meu coração não me pertence


                                    Meu coração não me pertence, ele é teu porque eu te amo e para todo sempre vou amar!                                


"
73,"
Com você voltei a acreditar no amor


                                    Depois de tanto tempo você me fez voltar a acreditar no amor, nos relacionamentos. Depois de tanto tempo eu voltei a entregar meu coração a outra pessoa, sem medos, sem condições, e não podia estar mais feliz. 

Nosso namoro está no início, mas sinto que conheço você desde sempre. Quando você me olha sinto que realmente me enxerga, que consegue ver minha alma também. Confio em você porque amo você, mas também porque conheço você e sei quem é. Te amo!                                


"
74,"
As Melhores Sensações do Mundo, Amor


                                    Meu amor,
Você me faz tão feliz! Quando estamos juntos sinto que sou invencível e que todos meus sonhos vão acabar por se realizar um dia. 

Você me dá força para despertar com um sorriso de orelha a orelha e me oferece o sentimento mais poderoso que existe: o amor! Todos os dias descubro o caminho para a paz e harmonia, para a alegria e a realização pessoal! 

Todos os dias sou feliz porque você está do meu lado e sinto sua proteção em qualquer instante. Você provoca as melhores sensações do mundo no meu coração. E eu te amo; meu amor, eu te amo!                                


"
75,"
Eu te amo, hoje e para toda a eternidade


                                    Meu amor, ter você como marido tem sido a mais incrível e maravilhosa das bênçãos. E compartilhar a vida ao seu lado é a razão da minha felicidade diária. 

Hoje posso dizer com segurança que vou amar você por toda a eternidade! Pois você é todas as cores da minha tela, e toda a luz que a ilumina. 

Você é a melodia que me embala e me conforta, e a força que me levanta quando a minha fraqueja. 

Ao seu lado não existem pesadelos, dificuldades ou obstáculos impossíveis de superar, pois o amor que compartilhamos é fortaleza invencível. 

Eu te amo, meu marido, hoje e para sempre!                                


"
76,"
Um Mágico Dia da Mulher


                                    Você revela todos os dias o melhor que existe no mundo. Estou me referindo ao amor, essa mágica sensação de liberdade. E por isso, meu bem, eu lhe desejo um maravilhoso dia da mulher!

Sim, porque você é a mulher dos meus sonhos, o amor da minha vida e o ser humano mais belo que já conheci. Nunca deixe de ser assim especial e marcante. E desfrute do dia de hoje com a certeza que todos os instantes de felicidade serão merecidos. Beijo, meu bem! Eu te amo.                                


"
77,"
Nosso namoro é minha felicidade


                                    O início do nosso namoro foi o começo da minha plena felicidade. Te amo!                                


"
78,"
O primeiro ano da maior história de amor


                                    Hoje chegamos ao primeiro ano da maior história de amor que o mundo já viu: nosso namoro. Te amo!                                


"
79,"
Até já e volte rápido, meu amor


                                    Ter que me separar de você é o que há de mais cruel na vida. Até mesmo ao seu lado eu sinto sua falta, e agora não sei como vou sobreviver a esse tempo longe de você. Sei que será por pouco tempo, mas para mim um minuto sem você representa uma eternidade de tortura. 

Vou morrer de saudades, mas você estará sempre comigo, no meu coração. Vou pensar em você em os instantes e pedir que esse tempo passe bem rápido e você volte para mim. Te amo! Até já, meu amor!                                


"
80,"
Texto romântico e apaixonado


                                    Eu te amo! Simples assim, mas não havia outro jeito de começar este texto. Pois não há outra expressão que explique melhor o que sinto por você. 

É amor, e é tão lindo que o próprio sentimento envergonha a palavra. É um amor que todos os dias me faz sorrir pela manhã, e levantar com vontade de enfrentar o que vier. É um amor que me faz feliz e me faz acreditar que a vida é bela e merece ser vivida intensamente!                                


"
81,"
Eu te Amo, Ponto


                                    Eu te amo de um jeito que não tem explicação. Amo e ponto.                                


"
82,"
Tenho Toda Certeza Que Te Amo


                                    Eu tenho a certeza que você é a mulher mais linda e querida de todo o planeta, e que está no meu coração todos os dias! Eu amo você, profunda e imensamente, e me sinto um homem completo ao pensar que sempre poderei contar com a sua carinhosa companhia.

Nada é mais confortável e prazeroso do que estar com você, do que sentir a sua pele macia e a sua meiga voz. A sua fala me soa como uma harpa angelical e o teu hálito lembra a hortelã recém colhida no jardim. Você é tudo o que eu sonhei e, por isso, sempre estarei disposto a lhe oferecer o melhor de mim. Por isso vou me esforçar sempre para estar à altura do seu amor, da sua dedicação e do seu carinho.

Obrigado por todos os momentos que você me proporcionou durante um ano de namoro amor, e saiba que eu aprendi bastante com você. E a cada dia que passa, eu tenho a certeza que é você que eu quero ao meu lado. Que Deus abençoe a gente nesse dia, e que a cada ano que passe, ele nos ensine a amar e levar esse namoro com toda sabedoria do mundo. 
Te Amo!                                


"
83,"
Eu sei por que te amo


                                    Eu te amo quando passas a mão pelo cabelo e também quando a tens escondida no bolso do casaco. Meu coração bate forte na hora que espirras; ele bate da mesma maneira sempre que me olhas. Eu te amo por tudo, por muito e por nada.

És a minha vida! Eu sei que seremos sempre um do outro e que nada irá faltar ao nosso amor. Gosto de apreciar teus passos, a forma como caminhas na praia. Adoro ver-te sorrir, mesmo quando te escondes atrás de um olhar no chão.

Talvez eu te ame simplesmente porque existes, talvez seja só porque sim, ou talvez seja mesmo pelos milhares e milhares de motivos que encontro se pensar. Eu não sei nem me interessa saber; só sei que irei sempre te querer. 


"
84,"
Mensagem de amor à distância


                                    Com tantas tecnologias, que dia o homem vai inventar uma máquina de se teletransportar? A internet encurta as distâncias, mas nada substitui a sensação de tocar a sua pele, de beijar o seu rosto, de passar as mãos nos seus cabelos, de sentir o seu cheiro.

É verdade que ajuda muito poder ouvir a sua voz, poder ver o seu rosto, mas isso só aumenta a vontade de ter você perto de mim, só aumenta o desejo de abraçar e beijar você. 

Às vezes penso que no tempo das cartas os namorados distantes até pareciam estar mais próximos. Porque ao menos na carta eles recebiam o papel que o ser amado tocou, e podiam sentir o perfume do outro.

Bom mesmo vai ser quando chegar o dia que não vamos depender de nada, de nenhum tipo de tecnologia, para nos vermos, para falarmos um com o outro e para nos abraçarmos. Desejo é que chegue logo o dia que estaremos pertinho um do outro, e que essa distância que nos separa acabe para sempre.

Eu te amo de longe, mas te tenho dentro do meu coração!                                


"
