,0
50,"
A Espera da Conquista


                                    Não é nada fácil esperar por aquilo que não depende da nossa interferência, principalmente quando se trata de um sonho que está prestes a ser realizado. Nesse caso, a ansiedade aumenta infinitamente, mas temos que manter o foco e administrar da melhor maneira possível esse encontro de vários sentimentos.

Mas já que a espera sempre se faz presente, o ideal é tirar o melhor proveito dela. Não adianta ser consumido pela ansiedade, isso só trará mais preocupações e pensamentos negativos totalmente indesejados. Liberte-se de tudo que trouxer infelicidade e ocupe sua mente apenas com aquilo que traz positividade.

Jamais se prenda a especulações e como será a sua vida com a partir daquele momento, tudo tem sua hora, e essa tortura definitivamente não trará benefício algum. A partir do momento que você se ver muito próximo de alcançar mais uma conquista, todo o resto fará parte das consequências e não adianta desperdiçar o seu presente com previsões contínuas sobre o futuro.

Abrace tudo que o faz feliz e o resto fica a cargo do tempo, que infelizmente não podemos controla-lo. O mais importante é relaxar a sua mente para receber as boas energias de mais um sonho realizado.                                


"
51,"
Um caminho de novas oportunidades


                                    Nada há a perder, querida amiga. É o momento de deixar uma etapa para trás, mas outras melhores irão surgir. É a ocasião de partir de vez, mas nossa vida é mesmo assim, feita de caminhos.

Não precisa lamentar porque as mudanças fazem de nós pessoas melhores e acabam nos dando ótimas oportunidades. E não é pela distância que nossa amizade vai acabar. Eu gosto muito de você e nossa ligação será para toda a vida. 


"
52,"
Dedicação e otimismo para um bom dia de trabalho


                                    Hoje, levantei da cama com vontade para mais um dia de trabalho. Eu sei que nem sempre temos a melhor disposição para encara mais um dia na rotina, mas o otimismo é o que nos ajuda a enfrentar os desafios.

Quero trabalhar com um sorriso no rosto e agradecer pela vida que tenho. Sou uma pessoa dedicada, trabalhadora e quero sempre chegar mais longe! Vamos adiante!                                


"
53,"
Encare o amanhã com otimismo


                                    Olhe para o futuro com esperança e acredite em um amanhã melhor. Não ganhamos nada em sermos pessimistas, pelo contrário, a vantagem é ter fé que nos leva a conquistar nossos sonhos.

Talvez as coisas não estejam correndo como esperava e algumas quedas façam agora você duvidar. Mesmo assim, um dia chegará o seu momento de vitória, e ele pode estar mais perto que nunca.                                


"
54,"
7 Dicas Para Alcançar Sucesso Profissional


                                    Cada profissional é responsável pela gestão da sua carreira. Até aqui, nada de novo. O que mudou foram os pressupostos para a conquista de um emprego e respectiva manutenção. Evidentemente que os conceitos de lealdade ou respeito continuam a ser válidos e importantes, mas não são suficientes.

Com a crise econômica que se sente um pouco por todo o mundo, surgiram os sucessivos despedimentos. Todos nós já passamos pela experiência, direta ou indireta, de uma situação de desemprego, à qual com relativa frequência até somos alheios e apenas vítimas.

Qualquer situação desta natureza exige que esses profissionais se posicionem no mercado de uma forma diferente. É conveniente mudar hábitos, rotinas, atualizar competências, desenvolver habilidades, diversificar/solidificar conhecimentos e, também, manter ativa a rede de contatos.

Falava há dias com um familiar próximo sobre o tema. Aos profissionais no ativo
é hoje passada uma mensagem de contenção que surge de todos os quadrantes. É preciso destreza para manter o posto de trabalho mas isso nem sempre é tarefa fácil.

Como se pode conter o descontentamento? Como alterar hábitos que não conduzem ao sucesso? É forçoso promover uma contínua atualização em contraponto com a tendência para nos “acomodarmos” e, em consequência, contribuirmos nós mesmos para uma certa estagnação da carreira.

A mudança deve assentar na procura da excelência, da competência e da especialização na área em que se trabalha ou se quer vir a trabalhar. Deixam-se sete dicas.

1. Promova um comportamento ético afastando-se de jogos duplos e não tenha receio de utilizar as “palavrinhas milagrosas”: por favor, obrigado, bom dia…!

2. Mantenha uma dose acertada de humildade – não faz mal a ninguém e é de graça. É preciso informar o que se pensa e vivemos em democracia. Mas faça-o de forma correta. Especialmente quando comunica com quem tem um estatuto diferente ou mais experiência profissional, ou já não se é tão jovem…

3. Tente fazer aquilo de que gosta: a motivação aumenta quando temos oportunidade de fazer o que apreciamos.

4. Seja competente e mantenha-se a par das novidades no âmbito da sua profissão e, se possível, acompanhe as áreas conexas. O que nos torna diferentes aos olhos de um empregador assenta nas competências profissionais e nos pormenores, ou no que podemos dar como “extra”: capacidade de trabalho, criatividade, solidariedade…

5. Cultive os relacionamentos profissionais e promova relacionamentos positivos. Este aspecto, além de determinante no bem-estar de cada um, é altamente apreciado em equipe.

6. Alcance metas definindo uma estratégia e sendo empreendedor. Tenha iniciativa, visão e foco nos objetivos, não apenas nos alvos que quer cumprir.

7. Cuide da imagem exterior – é o que se vê primeiro – e use de bom senso na
seleção da indumentária, seja diferente pela positiva. Aqui, como noutros aspectos, a palavra de ordem deve ser: profissionalismo!

(Susana de Salazar Casanova)
(Sábado)                                


"
55,"
Autoconfiança é o combustível que leva você longe


                                    Quando me perguntam qual a coisa mais importante da vida, eu digo que é a autoconfiança. Se você não acreditar no seu próprio potencial, nunca irá chegar a lugar algum.

Quem perde tempo duvidando de si mesmo, não anda para frente. Por isso, acredite nas suas competências e na sua capacidade de vencer os desafios. Otimismo e autoconfiança são os melhores combustíveis e tenho certeza que farão você chegar muito longe!                                


"
56,"
A felicidade está dentro de você, amiga


                                    Mesmo que nalgum momento pareça impossível, nada é! Apenas da morte não existe retorno, mas para tudo o resto, haverá sempre uma solução. Pode é não ser a que estávamos esperando. 

Acredite, amiga, a felicidade está em suas mãos, e na maioria das vezes um dia mau é determinado por nós mesmos. Não são as coisas materiais ou tudo o que está fora de você que a farão feliz, é o que está dentro de você. 

Isso explica porque há tantas pessoas que aparentemente não têm nada e são tão felizes, e outras que parecem ter tudo, tanto dinheiro, tantos bens, e são tão miseráveis. As primeiras são sábias, pois sabem que a felicidade vive em cada um de nós. 

Seja feliz do seu jeito, amiga, e acredite sempre no seu valor, em todo o potencial que vive dentro de você, pois aí reside a riqueza de cada um!                                


"
57,"
A distância não enfraquece o nosso amor


                                    Meu amor, eu sei que estes tempos distantes têm sido complicados para nós, mas saiba que nada e nem ninguém é capaz de abalar ou enfraquecer o nosso amor. A distância só nos faz ter mais certeza do que sentimos um pelo outro e traz determinação para lutarmos para podermos ficar juntos e pertinho um do outro para sempre.

Não se desanime, meu amor! Você tem agora uma importante missão a cumprir e eu estou aqui torcendo por você, e esperando por você como uma mulher espera o seu herói de guerra. Eu tenho muito orgulho de você, por você ser essa pessoa tão batalhadora e corajosa. 

Saiba que eu sempre te apoiarei naquilo que você quiser fazer, naquilo que você acredita ser o melhor para a sua vida e para nós. Mesmo longe, estarei sempre do seu lado, e você estará sempre no meu coração e nos meus pensamentos.

Te amo, meu amor. Muita força e determinação. Estou aqui torcendo por você sempre!                                


"
58,"
Superar o divórcio


                                    Uma separação é sempre um momento difícil e eu imagino que esteja sendo complicado superar seu divórcio, querido amigo. Agora você tem uma nova realidade pela sua frente e novos desafios para superar, mas eu acredito que você vai conseguir.

Pode contar comigo para tudo o que você precisar. Pouco a pouco você conseguirá organizar a sua vida e acredite que você ainda vai a tempo de ser feliz. 


"
59,"
Eu Acredito em Você!


                                    Com estas palavras, eu espero lhe proporcionar um pouco de conforto e dar a força necessária para que enfrente este difícil momento. 

Foque seu pensamento em coisas positivas e esqueça as ruins. Bloqueie todo pensamento negativo e derrotista. A superação começa na nossa mente!

É importante que confie e acredite em você mesmo e no seu triunfo. Tenha fé e esperança, e lute com todas as suas forças pela superação. Com determinação tudo se consegue, e quando se plantam coisas boas, logo logo se colhem coisas melhores.

Eu acredito em você, acredite você também!                                


"
