,0
57,"
Parabéns pelo bebê que vem aí


                                    A sua vida foi abençoada. Não há nenhuma missão no mundo mais grandiosa do que gerar uma vida. Dar a luz e a vida a uma pessoa, acompanhar todo o seu desenvolvimento, vê-la crescer e vê-la dar os seus primeiros passos, é algo maravilhoso!

A partir do momento em que o seu bebê nascer, você vai saber o que é viver com o coração fora do corpo. E saiba, não há nada mais emocionante e gratificante! Quando uma mulher se torna mãe ou um homem se torna pai, as emoções passam a ser vividas em dobro. As conquistas dos seus filhos também serão suas, assim como as alegrias e tristezas. 

O mundo vai lhe parecer um lugar muito mais perigoso e desafiador, mas a coragem e força que você vai sentir para enfrentar todos os obstáculos que lhe aparecerem pela frente é infinita.

Prepare-se para ver o seu mundo virar de pernas para o ar e para viver os momentos mais lindos da sua vida. Ter um filho é uma missão para a vida toda. E é a escolha mais corajosa que alguém pode fazer. Parabéns!                                


"
58,"
Agradecimento a Deus por mais um dia de vida


                                    Hoje tenho todos os motivos para sorrir. Deus acabou de permitir que eu acordasse para mais um dia de vida, e eu preciso agradecer o amor e a misericórdia que Ele demonstra todos os dias comigo.

Não há nada que me dê mais felicidade que saber que tenho a bênção de meu Pai Soberano. Que Tu me protejas em todos os momentos, que eu tentarei honrar e glorificar Teu nome sempre. 


"
59,"
O meu segundo pai me ensinou a ser feliz


                                    A vida me deu um segundo pai, um homem de coração gigante e sempre preparado para amar e cuidar do próximo. Para mim, você será sempre um grande amigo e o responsável por muitos dos meus melhores sorrisos!

Minha vida não seria a mesma coisa sem sua presença. Eu jamais teria a capacidade de enxergar o mundo ao meu redor com tanta clareza. Quero lhe agradecer por nunca desistir de mim e me tornar na pessoa que sou hoje.

Padrasto, eu gosto de você.                                


"
60,"
A menina dos sonhos do pai


                                    Eu sou um homem diferente, melhor e mais forte porque tenho ao meu lado a filha mais incrível de sempre. Você, querida, é a menina dos meus sonhos e tudo que sempre idealizei para me sentir realizado. 

Só posso agradecer por esta grande bênção; por esta dádiva com que sempre sonhei. Você, filha, é a dona do meu coração e a raíz de todas as minhas sensações. Nunca deixe de correr atrás do que lhe faz bem e traz felicidade.

E lembre-se, meu bem, eu estarei sempre ao seu lado até porque minha casa é junto de você. Eu te adoro, filha!                                


"
61,"
Eu agradeço aos meus pais maravilhosos


                                    Quem tem pais assim como os meus tem tudo que precisa para se sentir feliz e abraço pela sorte, pela vida! E por isso a vocês, pai e mãe, eu agradeço por nunca me voltarem as costas e estarem sempre junto.

Em todos os momentos da minha vida vocês estiveram ao meu lado e me ajudaram, apoiaram e fizeram acreditar que nada é impossível. Não conheço pessoas mais incríveis e maravilhosas do que vocês, meus queridos!

Talvez por isso eu me sinta tão capaz, tão especial. Saber que em qualquer situação eu não irei conhecer a solidão é uma coisa que não se explica; que não tem nome. É algo que se sente e nos transporta para um lugar leve e deslumbrante.

Papai, mamãe, continuem a construir esse legado de amor tão belo e inspirador. Vocês são tudo para mim e eu serei sempre gratidão para vocês.                                


"
62,"
O preço do amor


                                    Uma tarde, um menino aproximou-se de sua mãe que preparava o jantar, e entregou-lhe uma folha de papel com algo escrito. Depois que ela secou as mãos e tirou o avental, ela leu: 

- Cortar a grama do jardim: R$3,00  
- Por limpar meu quarto esta semana: R$1,00
- Por ir ao supermercado em seu lugar: R$2,00  
- Por cuidar de meu irmãozinho enquanto você ia às compras: R$2,00  
- Por tirar o lixo toda semana: R$1,00  
- Por ter um boletim com boas notas: R$5,00  
- Por limpar e varrer o quintal: R$2,00  
- Total da dívida: R$16,00  

A mãe olhou o menino que aguardava cheio de expectativa. Finalmente, ela pegou um lápis e no verso da mesma nota escreveu:  

- Por levar-te nove meses em meu ventre e dar-te a vida: Nada 
- Por tantas noites sem dormir, curar-te e orar por ti: Nada 
- Pelos problemas e pelos prantos que me causastes: Nada 
- Pelo medo e pelas preocupações que me esperam: Nada 
- Por comidas, roupas e brinquedos: Nada 
- Por limpar-te o nariz: Nada 
- Custo total de meu amor: Nada 

Quando o menino terminou de ler o que sua mãe havia escrito tinha os olhos cheios de lágrimas. Olhou nos olhos da mãe e disse: ""Eu te amo, mamãe!"". Logo após, pegou um lápis e escreveu com uma letra enorme: ""Totalmente Pago"".

Assim somos nós adultos, como crianças, querendo recompensa por boas ações que fazemos. É difícil entender que a melhor recompensa é o amor que vem de Deus. E para nossa sorte é grátis. Basta querermos recebê-lo em nossas vidas. 

Que Deus, abençoe todos vocês no dia de hoje (e sempre), e não devemos esquecer do amor universal que nos é cedido pelo Pai!                                


"
63,"
Logo você estará bem, querido pai


                                    Esta doença pegou todos nós desprevinidos, pai, mas saiba que estarei ao seu lado. Você irá se recuperar e eu estarei aqui para comemorar com você.

Mantenha-se calmo e positivo, porque é importante manter a cabeça sã. Em breve, isso será apenas passado e nossas vidas voltarão ao normal.

Você nunca estará sozinho. Eu estarei ao seu lado e Deus estará com você em cada passo. Estou rezando todos os dias e sei que isso tudo vai passar.

Você vai melhorar logo, querido pai!                                


"
64,"
O berço onde adormeço é de ouro


                                    Pai e mãe,

Eu nasci em um berço de ouro, não por nadar em dinheiro ou adormecer sobre uma almofadinha de dinheiro. Eu nasci em um berço de ouro porque ao meu lado tenho os pais mais dedicados do mundo!

E eu os amo com todas as minhas forças! Vocês são a razão da minha existência e também dos meus sorrisos e risadas de bebê. Quando me pegam no colo eu me sinto chefe da realeza, o foco de toda atenção.

A forma como me abraçam e se preocupam comigo é algo nobre demais para ser verdade, mas é. Papai e mamãe, mais do que meus progenitores, vocês são o batimento do meu pequeno coração.                                


"
65,"
Obrigada por me ensinar e por cuidar de mim, pai


                                    Hoje, pai, venho com o coração transbordando gratidão para dizer: obrigada por tudo! Eu sei que sou uma filha de muita sorte por ter nascido com um exemplo como você.

Agradeço por tudo que já fez por mim, por não medir esforços para me fazer sorrir e, acima de tudo, por sempre me ensinar tudo que você sabe. Ser sua filha é minha maior alegria.

Amo muito você, pai, e estarei sempre ao seu lado!                                


"
66,"
Uma saudade difícil de suportar


                                    Pai, eu sei que nossa ligação é forte e que de alguma forma estamos juntos, mas é difícil suportar esta saudade!                                


"
67,"
Parabéns para um Futuro Papai


                                    Parabéns, futuro papai! Você está perto de reviver o nascimento, a dádiva da existência e da vida. Você é um pai muito competente, exemplar e sempre com muito amor e atenção para oferecer. 

Tenho certeza que esse neném que vai chegar em breve vai ter muita sorte por ter alguém tão especial como você. Imagino sua alegria e felicidade, por isso aproveite todos os momentos porque jamais irão se repetir.                                


"
68,"
A solidão da sua ausência, pai


                                    Meu pai, meu querido e amado pai... Você era o meu herói, a fortaleza, a generosidade e a integridade personificadas. 

E agora você partiu para sempre, me entregando à solidão da sua ausência. Uma saudade terrível e eterna, e uma dor que não se calará nunca.

Você era, e para sempre será, o meu maior exemplo de vida, a minha inspiração. Eu para sempre vou amar você, meu pai, e sei que jamais me abandonará esta saudade de você...                                


"
69,"
A eterna princesinha do pai


                                    Filha, não importa quão rápido o tempo passe ou o quanto você cresça e conquiste o seu espaço, aos meus olhos sempre será minha pequena princesinha.

Você é forte, independente e batalhadora, mas mesmo sabendo de tudo que você é capaz, estarei sempre ao seu lado para te proteger e dar suporte em tudo que você precise ou deseje.

Sou o pai mais orgulhoso do mundo, pois tenho a melhor filha que Deus poderia me dar, você!                                


"
